parent_asin,title,text,rating,retrieval_text,product_title,source
B008XBCJ34,Finally released in 3D,"Others have provided you the run down of the good and bad of Avatar as a movie and its Plot.<br />this is going to be from the perspective of my wife who had not seen Avatar at the theater or at home on blu ray or DVD.<br /><br />this was watched on an LG 60&#34; Plasma, LG 3D player, at night with a really good surround sound system.<br /><br />She loved the colors and how the 3D was used to bring the viewer into the scenes. she said she could not imagine watching this in blu ray and getting the same experience. She said she felt drawn into the CG scenes but the more &#34;Human&#34; type scenes in 3D just weren't as good. For someone who doesn't like battle scenes she like how this one used 3D to entice the viewer to be drawn across the screen to a variety of perspectives especially the flying scenes. She noticed things I had missed and brought them out.<br /><br />It wasn't necessary to have people wait this long for such a revolutionary film (3D perspective) just to satisfy their hunger for money in my opinion.",5.0,"Avatar (Blu-ray 3D + Blu-ray/ DVD Combo Pack). Finally released in 3D. Others have provided you the run down of the good and bad of Avatar as a movie and its Plot.<br />this is going to be from the perspective of my wife who had not seen Avatar at the theater or at home on blu ray or DVD.<br /><br />this was watched on an LG 60&#34; Plasma, LG 3D player, at night with a really good surround sound system.<br /><br />She loved the colors and how the 3D was used to bring the viewer into the scenes. she said she could not imagine watching this in blu ray and getting the same experience. She said she felt drawn into the CG scenes but the more &#34;Human&#34; type scenes in 3D just weren't as good. For someone who doesn't like battle scenes she like how this one used 3D to entice the viewer to be drawn across the screen to a variety of perspectives especially the flying scenes. She noticed things I had missed and brought them out.<br /><br />It wasn't necessary to have people wait this long for such a revolutionary film (3D perspective) just to satisfy their hunger for money in my opinion.",Avatar (Blu-ray 3D + Blu-ray/ DVD Combo Pack),review
B005MQWJPG,3D - How to Train Your Dragon,"We had the normal Blu-ray version since its first release and the kids and adults both love the movie.<br />Since we have a decent system that allows us to watch 3D now, we thought why not upgrade and give our old disc to friends.<br />We charged up the LG Glasses, got everyone their juice and sat down for some saturday night fun.<br />The 3D images were entertaining and engaged the whole family. knowing the storyline gave us a good heads up and a way to compare the two discs.<br />Sound track was fairly similar. As in I could not tell any differences, except to see how the 3D images matched up better with sound track making the experience more engaging.<br /><br />The kids thought the 3D version was better and their parents a heroes.<br />no one suffered any headaches or blurry vision, the images and video didn't seem as dark as Thor did when we watched it in 3D.<br />that alone was a bonus.<br /><br />if you already own the blu-ray and have 3D see if you can get it on-sale like we did and sell your old blu ray or give it away.<br />this movie was a hit with the family in 3D.",5.0,"How to Train Your Dragon. 3D - How to Train Your Dragon. We had the normal Blu-ray version since its first release and the kids and adults both love the movie.<br />Since we have a decent system that allows us to watch 3D now, we thought why not upgrade and give our old disc to friends.<br />We charged up the LG Glasses, got everyone their juice and sat down for some saturday night fun.<br />The 3D images were entertaining and engaged the whole family. knowing the storyline gave us a good heads up and a way to compare the two discs.<br />Sound track was fairly similar. As in I could not tell any differences, except to see how the 3D images matched up better with sound track making the experience more engaging.<br /><br />The kids thought the 3D version was better and their parents a heroes.<br />no one suffered any headaches or blurry vision, the images and video didn't seem as dark as Thor did when we watched it in 3D.<br />that alone was a bonus.<br /><br />if you already own the blu-ray and have 3D see if you can get it on-sale like we did and sell your old blu ray or give it away.<br />this movie was a hit with the family in 3D.",How to Train Your Dragon,review
B0055EAJ7A,Thor 3D,"Review is only for the 3D disk.<br />Movie plot was good, family liked the action.<br />Background is a bit dark, combined w/ 3D active ""LG"" glasses only made it darker to watch.<br />we're going to watch the blu-ray to see if the differences matter.<br />except for the darkness the 3D effects were decent, not Avatar but good. Sound was good but i expected more umph like at the theater especially with my sound system. It didn't come thru on the 3D version.<br />we'd purchase the large set again as it lets me use the DVD for kids visiting and keep the 3D and Blu-ray for normal use. especially as the super heros start coming together.",5.0,"Thor (Three-Disc Combo: Blu-ray 3D / Blu-ray / DVD / Digital Copy) [3D Blu-ray]. Thor 3D. Review is only for the 3D disk.<br />Movie plot was good, family liked the action.<br />Background is a bit dark, combined w/ 3D active ""LG"" glasses only made it darker to watch.<br />we're going to watch the blu-ray to see if the differences matter.<br />except for the darkness the 3D effects were decent, not Avatar but good. Sound was good but i expected more umph like at the theater especially with my sound system. It didn't come thru on the 3D version.<br />we'd purchase the large set again as it lets me use the DVD for kids visiting and keep the 3D and Blu-ray for normal use. especially as the super heros start coming together.",Thor (Three-Disc Combo: Blu-ray 3D / Blu-ray / DVD / Digital Copy) [3D Blu-ray],review
B01GEW31YY,Roots bluray,Loved the movie.  Excellent quality.,5.0,Roots [Blu-ray + Digital HD]. Roots bluray. Loved the movie. Excellent quality.,Roots [Blu-ray + Digital HD],review
B009NI9H6S,purchased by accident,i do love the show and without my glasses on purchased this by accident only cuz it was like 1.99 or whatever i didnt make a big deal out of it but honestly having amazon prime idky i should PAY to watch something on my firestick !,1.0,Untitled. purchased by accident. i do love the show and without my glasses on purchased this by accident only cuz it was like 1.99 or whatever i didnt make a big deal out of it but honestly having amazon prime idky i should PAY to watch something on my firestick !,Untitled,review
B00JHH1ZN8,gift for my BFF,she received hers yesterday i chose to have mine shipped with no rush rewards  we both grew up loving this movie  !!  its the best version ever of Cinderella  cant wait to get mine !  i had it on VHS  but i wanted the DVD  so she was so surprised when i had it sent to her<br /><br />UPDATE:  I got mine today  .. cant wait to watch it  .. this is a classic from my childhood !,5.0,Rodgers & Hammerstein's Cinderella. gift for my BFF. she received hers yesterday i chose to have mine shipped with no rush rewards we both grew up loving this movie !! its the best version ever of Cinderella cant wait to get mine ! i had it on VHS but i wanted the DVD so she was so surprised when i had it sent to her<br /><br />UPDATE: I got mine today .. cant wait to watch it .. this is a classic from my childhood !,Rodgers & Hammerstein's Cinderella,review
B01HNBX082,Awesome movie,someone mentioned this movie on FB  and i HAD to have it  i had an old copy on VHS but i had to have this  i just LOVEEE this movie and i surely do LOVE LUCY !!,5.0,"Yours, Mine and Ours. Awesome movie. someone mentioned this movie on FB and i HAD to have it i had an old copy on VHS but i had to have this i just LOVEEE this movie and i surely do LOVE LUCY !!","Yours, Mine and Ours",review
B0087ITBPC,Loved It !,loved this movie  .......saw it at the movies when it first came out  and had to have the DVD  but im a huge Streisand fan .. just love her music and movies !!!,5.0,The Guilt Trip. Loved It !. loved this movie .......saw it at the movies when it first came out and had to have the DVD but im a huge Streisand fan .. just love her music and movies !!!,The Guilt Trip,review
B002ZG98Z0,Excellent,excellent movie - i love the girls though so im not a fair one to rate them  no matter what they;'d do together i'd love it !!,5.0,Sex and the City 2. Excellent. excellent movie - i love the girls though so im not a fair one to rate them no matter what they;'d do together i'd love it !!,Sex and the City 2,review
B00DP1D8NM,Learn how to cook!,Learn how to cook the hard way :)  Entertaining season of cooking competition.  While I am not a huge fan of the language it is worth the price.,5.0,Hell'S Kitchen Season 9. Learn how to cook!. Learn how to cook the hard way :) Entertaining season of cooking competition. While I am not a huge fan of the language it is worth the price.,Hell'S Kitchen Season 9,review
B009VB9BZY,Four Stars,It was emotionally gripping,4.0,Untitled. Four Stars. It was emotionally gripping,Untitled,review
B01CUVU7DQ,Must watch,It was great,5.0,Untitled. Must watch. It was great,Untitled,review
B010AI9YCG,Halley delivers in this tv show,Love love love this show,5.0,Untitled. Halley delivers in this tv show. Love love love this show,Untitled,review
B011I2SXNO,Five Stars,"I know very little about the transgendered community, This show brings more awareness and understanding.",5.0,"Untitled. Five Stars. I know very little about the transgendered community, This show brings more awareness and understanding.",Untitled,review
B07YTDDKSH,Most of the episodes,"Most of the episodes are included in this set, but not all. But all in all it is a really nice set of the show.",5.0,"Hogan's Heroes: The Complete Series. Most of the episodes. Most of the episodes are included in this set, but not all. But all in all it is a really nice set of the show.",Hogan's Heroes: The Complete Series,review
B0B6PHD9ZC,Great  movie!!,Whats not to like? Loved this movie from back in the day. Still love it. Ray Liotta swoon. So sad he passed away.,5.0,Untitled. Great movie!!. Whats not to like? Loved this movie from back in the day. Still love it. Ray Liotta swoon. So sad he passed away.,Untitled,review
B007772IZY,VERY touching movie,I am not a very religious person but I do LOVE my son. this movie tugged on my heart strings and makes me want to cherish my time with him that much more.<br /><br />If you have children this is a MUST see movie.,5.0,Untitled. VERY touching movie. I am not a very religious person but I do LOVE my son. this movie tugged on my heart strings and makes me want to cherish my time with him that much more.<br /><br />If you have children this is a MUST see movie.,Untitled,review
B01A03YANE,I enjoyed it.,"This show kept me wanting more once the ending came.  I wish it was longer but for an introductory short, I enjoyed it.",4.0,"Untitled. I enjoyed it.. This show kept me wanting more once the ending came. I wish it was longer but for an introductory short, I enjoyed it.",Untitled,review
B00Z89MYTI,"My child and I both enjoyed the re imagination of the ""Wizard of Oz"" story",My child and I both enjoyed the re imagination of the &#34;Wizard of Oz&#34; story.  In fact my child saw it 4 times before I had to say lets look at the other pilots.<br /><br />Thank you for such a wonderfully imagined retelling of this story.,5.0,"Untitled. My child and I both enjoyed the re imagination of the ""Wizard of Oz"" story. My child and I both enjoyed the re imagination of the &#34;Wizard of Oz&#34; story. In fact my child saw it 4 times before I had to say lets look at the other pilots.<br /><br />Thank you for such a wonderfully imagined retelling of this story.",Untitled,review
B08QZN6LCM,"What we needed, a great belly laugh & throw back to the original!","I loved it...took me right back to the original. Just what we all need right now, a good laugh! The cast was amazing & delivered on all fronts. The best sequel I have ever seen. Thank you Amazon!",5.0,"Untitled. What we needed, a great belly laugh & throw back to the original!. I loved it...took me right back to the original. Just what we all need right now, a good laugh! The cast was amazing & delivered on all fronts. The best sequel I have ever seen. Thank you Amazon!",Untitled,review
B07FYBZL3N,Xfiles,"This was a gift to family members, and they were very excited to get it1",5.0,"The X-Files Complete Series, Seasons 1-11 [DVD] [2018]. Xfiles. This was a gift to family members, and they were very excited to get it1","The X-Files Complete Series, Seasons 1-11 [DVD] [2018]",review
B082PP9XW1,Better than the first Frozen,So much wetter than the first movie!,5.0,Frozen II. Better than the first Frozen. So much wetter than the first movie!,Frozen II,review
B005TTEG3O,Love it,Love it,5.0,Basquiat. Love it. Love it,Basquiat,review
B0016MJ6HY,Love it,My kind of show,5.0,My Blueberry Nights (The Miriam Collection). Love it. My kind of show,My Blueberry Nights (The Miriam Collection),review
B07L9DDCTD,Lots of action!,Great movie.,5.0,Untitled. Lots of action!. Great movie.,Untitled,review
B0035LQYGA,Classic,Great movie.,5.0,Untitled. Classic. Great movie.,Untitled,review
B07KWGPL84,Bad acting and plot,Not a very good movie,1.0,Untitled. Bad acting and plot. Not a very good movie,Untitled,review
B0014BQQYS,Very inexpensive,Favorite movie of all time.,5.0,Butch Cassidy and the Sundance Kid. Very inexpensive. Favorite movie of all time.,Butch Cassidy and the Sundance Kid,review
B00HS3PGF6,Love the Eastwood movies,Two for one at a very low price.,5.0,Unforgiven / Outlaw Josey Wales [Blu-ray]. Love the Eastwood movies. Two for one at a very low price.,Unforgiven / Outlaw Josey Wales [Blu-ray],review
B00VX21VR0,Great,Sent to my dad in nursing home. Was his favorite show when I was a child. He has dementia. He loves old tv shoes. He was tickled & everyone wanted to borrow the series.,5.0,SOAP - The Complete Series. Great. Sent to my dad in nursing home. Was his favorite show when I was a child. He has dementia. He loves old tv shoes. He was tickled & everyone wanted to borrow the series.,SOAP - The Complete Series,review
B00HVBB140,Now I have my own,"After all these years, I finally bought one for myself and a friend.  Now I can watch it when I want to.",5.0,"Wizard of Oz. Now I have my own. After all these years, I finally bought one for myself and a friend. Now I can watch it when I want to.",Wizard of Oz,review
B00AEFXQS4,Great price for blue ray,Gift for son.  Great price for blue ray.,5.0,Days Of Thunder [Blu-ray]. Great price for blue ray. Gift for son. Great price for blue ray.,Days Of Thunder [Blu-ray],review
B004R6JG7G,Great price for blue ray,Gift for son.  Great price for blue ray.,5.0,Top Gun [Blu-ray]. Great price for blue ray. Gift for son. Great price for blue ray.,Top Gun [Blu-ray],review
B005ERX1Z0,great price for blue ray,"Gift for son, great price for blue ray.",5.0,"The Cannonball Run [Blu-ray]. great price for blue ray. Gift for son, great price for blue ray.",The Cannonball Run [Blu-ray],review
B00AMSS3TU,great price for blue ray,"Gift for son, great price for blue ray.",5.0,"Tom Hanks Double Feature (The Green Mile / Forrest Gump) [Blu-ray]. great price for blue ray. Gift for son, great price for blue ray.",Tom Hanks Double Feature (The Green Mile / Forrest Gump) [Blu-ray],review
B007N320G4,great price for blue ray,"Gift for son, great price for blue ray.",5.0,"Smokey and the Bandit [Blu-ray]. great price for blue ray. Gift for son, great price for blue ray.",Smokey and the Bandit [Blu-ray],review
B003VJTGM0,Four Stars,This set of dvds was for my grandson for Christmas.  He was thrilled with them.,4.0,CSI: Crime Scene Investigation - Seasons 1-10. Four Stars. This set of dvds was for my grandson for Christmas. He was thrilled with them.,CSI: Crime Scene Investigation - Seasons 1-10,review
B07V5X1FPH,Uuuuughhhh! Awful,Money back please - got as far as 30 minutes. Terrible movie bad acting,1.0,Untitled. Uuuuughhhh! Awful. Money back please - got as far as 30 minutes. Terrible movie bad acting,Untitled,review
